SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
15091,3,2007-11-28,2007-12-10,2007-12-05,5,1,SO15091,,10-4030-017810,17810,,10,16916,16916,1,866,629365Vi4400,10055,13.98,1.1184,0.3495,15.4479,,8AFCEC05-125A-40FB-AF47-F8D1A7E71B38,2007-12-05
28997,3,2008-06-11,2008-06-23,2008-06-18,5,1,SO28997,,10-4030-014991,14991,,10,22216,22216,1,15478,820002Vi79933,12211,2350.96,188.0768,58.774,2597.8108,,5CF66D89-770C-48B9-8FC2-31053CDE0ECC,2008-06-18
896,3,2005-11-01,2005-11-13,2005-11-08,5,0,SO896,PO5742184541,10-4020-000541,29588,280,1,890,890,5,15842,88311Vi81884,,722.5949,71.296,22.28,816.1709,,9BBF5388-65EF-44F1-A2A5-F39255418B31,2005-11-08
17510,3,2007-12-31,2008-01-12,2008-01-07,5,1,SO17510,,10-4030-019123,19123,,6,28655,28655,1,2329,541426Vi12156,10415,1170.48,93.6384,29.262,1293.3804,,04A77783-8099-4D9F-86ED-D7B0585517CC,2008-01-07
7037,3,2007-06-01,2007-06-13,2007-06-08,5,0,SO7037,PO725116935,10-4020-000291,29535,275,4,591,591,5,6272,116600Vi32586,,418.512,41.2932,12.9041,472.7093,,47260F76-AB32-450C-93FA-FEC085FABBA0,2007-06-08
6108,3,2007-03-26,2007-04-07,2007-04-02,5,1,SO6108,,10-4030-019419,19419,,7,19371,19371,1,7623,1231424Vi39511,,782.99,62.6392,19.5748,865.204,,D5CB2834-657D-4221-82A6-596196C4B68F,2007-04-02
26687,3,2008-05-11,2008-05-23,2008-05-18,5,1,SO26687,,10-4030-027830,27830,,8,26525,26525,1,15310,928496Vi79144,,60.47,4.8376,1.5118,66.8194,,10657F70-6CFF-415C-AC62-FB70D1412273,2008-05-18
27680,3,2008-05-25,2008-06-06,2008-06-01,5,1,SO27680,,10-4030-021723,21723,,4,11680,11680,1,19119,1141236Vi99341,,1205.47,96.4376,30.1368,1332.0444,,B980BA12-8A14-4082-82DC-B0B301AF9989,2008-06-01
11579,3,2007-10-01,2007-10-13,2007-10-08,5,0,SO11579,PO19111120056,10-4020-000248,30001,288,8,728,728,5,18946,75191Vi98442,9416,72.162,7.12,2.225,81.507,,CBE5041E-94B5-48F5-B9FB-A82EF93D5CE7,2007-10-08
24405,3,2008-04-11,2008-04-23,2008-04-18,5,1,SO24405,,10-4030-016653,16653,,1,18701,18701,1,2494,837221Vi13015,,2411.95,192.956,60.2988,2665.2048,,C5B63E9E-7D9F-43A5-95DB-CDA450B01098,2008-04-18
6809,3,2007-05-13,2007-05-25,2007-05-20,5,1,SO6809,,10-4030-015221,15221,,9,24876,24876,1,14887,734740Vi77130,7861,2071.4196,165.7136,51.7855,2288.9187,,49F6549E-7BDF-4E86-A6CA-3AEFE90A1033,2007-05-20
29798,3,2008-06-21,2008-07-03,2008-06-28,5,1,SO29798,,10-4030-020065,20065,,8,18328,18328,1,16380,127502Vi84695,,21.49,1.7192,0.5373,23.7465,,7920B940-69CD-42E8-9B63-8B0F2B4505B3,2008-06-28
19474,3,2008-02-01,2008-02-13,2008-02-08,5,0,SO19474,PO18705140198,10-4020-000479,29895,289,6,524,524,5,3815,105260Vi20078,10767,33904.482,3240.9397,1012.7936,38158.2153,,C0230891-B320-469E-9527-937CC831EF62,2008-02-08
19171,3,2008-01-27,2008-02-08,2008-02-03,5,1,SO19171,,10-4030-011520,11520,,6,18281,18281,1,17652,1120569Vi91607,10712,62.98,5.0384,1.5745,69.5929,,D8779526-DAF6-4469-8A6C-D14894588554,2008-02-03
17204,3,2007-12-27,2008-01-08,2008-01-03,5,1,SO17204,,10-4030-016971,16971,,1,16154,16154,1,5654,725020Vi29589,,64.47,5.1576,1.6118,71.2394,,97EE268E-285F-4C5F-8300-76B30E882A3E,2008-01-03
11276,3,2007-09-25,2007-10-07,2007-10-02,5,1,SO11276,,10-4030-012317,12317,,10,26020,26020,1,6723,316328Vi35002,9351,2344.96,187.5968,58.624,2591.1808,,1428E5B5-DCCE-4A7C-B359-7466DBB1C83F,2007-10-02
975,3,2005-11-11,2005-11-23,2005-11-18,5,1,SO975,,10-4030-018203,18203,,9,22158,22158,1,17458,335325Vi90716,1731,3578.27,286.2616,89.4568,3953.9884,,6C75F155-8CCF-479A-ADE9-D8FC10CE6410,2005-11-18
18542,3,2008-01-16,2008-01-28,2008-01-23,5,1,SO18542,,10-4030-026216,26216,,10,18702,18702,1,4611,727304Vi24194,10594,92.97,7.4376,2.3243,102.7319,,0A8BCFCA-9D67-4611-88FB-33C7371266E2,2008-01-23
21139,3,2008-02-24,2008-03-07,2008-03-02,5,1,SO21139,,10-4030-025497,25497,,8,23445,23445,1,7233,1219644Vi37525,,1700.99,136.0792,42.5248,1879.594,,13A2A6E2-A7B5-4920-8003-06A51A920DF5,2008-03-02
5251,3,2007-01-14,2007-01-26,2007-01-21,5,1,SO5251,,10-4030-013953,13953,,9,22965,22965,1,3216,534865Vi16930,6552,2071.4196,165.7136,51.7855,2288.9187,,CB09E1BC-ED94-4B2C-B2EA-09356CBA3592,2007-01-21
5171,3,2007-01-04,2007-01-16,2007-01-11,5,1,SO5171,,10-4030-023121,23121,,9,23844,23844,1,842,133974Vi4280,6442,2443.35,195.468,61.0838,2699.9018,,95B89E17-1A10-44C9-B7FF-8CC9A8435276,2007-01-11
7362,3,2007-06-24,2007-07-06,2007-07-01,5,1,SO7362,,10-4030-016159,16159,,9,13606,13606,1,11616,534709Vi60011,8323,2071.4196,165.7136,51.7855,2288.9187,,CDA2E117-FD44-4829-A803-2757439B1DB9,2007-07-01
23406,3,2008-03-28,2008-04-09,2008-04-04,5,1,SO23406,,10-4030-022230,22230,,6,15885,15885,1,16123,536080Vi83382,11383,644.96,51.5968,16.124,712.6808,,C69870B8-875C-424E-A293-A617CF0AEF5D,2008-04-04
11073,3,2007-09-21,2007-10-03,2007-09-28,5,1,SO11073,,10-4030-016005,16005,,6,25760,25760,1,10252,623378Vi52920,9304,32.28,2.5824,0.807,35.6694,,FE4F96B2-1697-4615-B193-D4B6DF14C53F,2007-09-28
18204,3,2008-01-11,2008-01-23,2008-01-18,5,1,SO18204,,10-4030-012270,12270,,8,18762,18762,1,6610,620415Vi34382,,2405.47,192.4376,60.1368,2658.0444,,9B92A625-B25B-404D-9A34-2BE5A0F07402,2008-01-18
29301,3,2008-06-15,2008-06-27,2008-06-22,5,1,SO29301,,10-4030-022029,22029,,9,11421,11421,1,3316,117579Vi17433,12250,30.97,2.4776,0.7743,34.2219,,04525639-07ED-41C0-9C39-503C312C858A,2008-06-22
5471,3,2007-02-01,2007-02-13,2007-02-08,5,0,SO5471,PO12702195272,10-4020-000175,29712,290,7,684,684,5,18231,67950Vi94540,,43071.7873,4146.6038,1295.8137,48514.2048,,E28677E2-3494-46CB-96F4-9712AB022931,2007-02-08
7494,3,2007-07-01,2007-07-13,2007-07-08,5,0,SO7494,PO6032186778,10-4020-000177,29656,286,9,414,414,5,8342,117667Vi43213,8400,9150.3819,961.0935,300.3417,10411.8171,,88C601C7-728F-43E9-8977-E32EF8F9B7F8,2007-07-08
4514,3,2006-11-14,2006-11-26,2006-11-21,5,1,SO4514,,10-4030-013658,13658,,1,22739,22739,1,10584,831974Vi54580,,2443.35,195.468,61.0838,2699.9018,,5A6B3856-E3A2-47BE-A8E5-5497FC6A470F,2006-11-21
3328,3,2006-08-01,2006-08-13,2006-08-08,5,0,SO3328,PO12383199580,10-4020-000089,29633,275,2,763,763,5,13923,116111Vi72212,,6532.5325,697.1601,217.8625,7447.5551,,A95980FB-BF71-4656-8F80-AF1C945D03D4,2006-08-08
22251,3,2008-03-10,2008-03-22,2008-03-17,5,1,SO22251,,10-4030-029229,29229,,6,23920,23920,1,12744,625620Vi65890,11185,39.98,3.1984,0.9995,44.1779,,87D12CB3-AA11-4A2E-8D8B-2CF1B17EA7B3,2008-03-17
9605,3,2007-08-28,2007-09-09,2007-09-04,5,1,SO9605,,10-4030-014909,14909,,1,15757,15757,1,18834,225684Vi97847,,4.99,0.3992,0.1248,5.514,,AD806797-5492-4A2E-9CED-AEBB660160AA,2007-09-04
15745,3,2007-12-05,2007-12-17,2007-12-12,5,1,SO15745,,10-4030-015085,15085,,7,29688,29688,1,,,,2419.06,193.5248,60.4765,2673.0613,,14F2EFA1-B092-4831-A6A3-000B6C8E1AC7,2007-12-12
23675,3,2008-04-01,2008-04-13,2008-04-08,5,0,SO23675,PO4524133435,10-4020-000482,29894,288,8,741,741,5,9949,87105Vi51173,11429,30029.454,2881.3514,900.4223,33811.2277,,9A3295A5-81FE-486C-9227-E88FD0512D45,2008-04-08
3267,3,2006-07-31,2006-08-12,2006-08-07,5,1,SO3267,,10-4030-021165,21165,,9,23449,23449,1,5394,834011Vi28246,4715,2181.5625,174.525,54.5391,2410.6266,,939E57F7-184B-43F9-8A49-394E3C19C5CC,2006-08-07
8475,3,2007-08-06,2007-08-18,2007-08-13,5,1,SO8475,,10-4030-016953,16953,,4,17720,17720,1,11260,225066Vi58067,,13.98,1.1184,0.3495,15.4479,,156E0258-2B53-420E-9385-ECB327785C0C,2007-08-13
11767,3,2007-10-02,2007-10-14,2007-10-09,5,1,SO11767,,10-4030-024154,24154,,10,28060,28060,1,11539,428251Vi59587,9428,29.48,2.3584,0.737,32.5754,,DECA73D1-983C-4B66-8A36-A301FE5C6F00,2007-10-09
13870,3,2007-11-06,2007-11-18,2007-11-13,5,1,SO13870,,10-4030-023075,23075,,4,18979,18979,1,7375,141314Vi38227,,563.77,45.1016,14.0943,622.9659,,D30BC070-DD4A-429E-B4D4-B1008489AA0D,2007-11-13
5569,3,2007-02-06,2007-02-18,2007-02-13,5,1,SO5569,,10-4030-013873,13873,,4,25946,25946,1,5472,1032017Vi28662,,2443.35,195.468,61.0838,2699.9018,,4BC83F91-D104-4D84-A0FA-47830187C471,2007-02-13
24111,3,2008-04-07,2008-04-19,2008-04-14,5,1,SO24111,,10-4030-020986,20986,,9,27581,27581,1,6488,717891Vi33679,11491,7.28,0.5824,0.182,8.0444,,EA959C74-17FD-4C4B-9CEF-A952604D2054,2008-04-14
20303,3,2008-02-11,2008-02-23,2008-02-18,5,1,SO20303,,10-4030-028231,28231,,1,15385,15385,1,1583,221390Vi8107,,23.78,1.9024,0.5945,26.2769,,F7D84463-52D4-43D0-864A-F6BF60DCE840,2008-02-18
26990,3,2008-05-15,2008-05-27,2008-05-22,5,1,SO26990,,10-4030-024368,24368,,9,18693,18693,1,8170,1038693Vi42326,11909,1764.96,141.1968,44.124,1950.2808,,31D804AE-D9FA-4C49-B691-D661F92C8E29,2008-05-22
10221,3,2007-09-06,2007-09-18,2007-09-13,5,1,SO10221,,10-4030-020618,20618,,9,19187,19187,1,1025,417730Vi5115,9137,21.49,1.7192,0.5373,23.7465,,9D975D97-4D74-4BEB-B84B-67549560EE29,2007-09-13
17716,3,2008-01-03,2008-01-15,2008-01-10,5,1,SO17716,,10-4030-013046,13046,,9,26803,26803,1,289,1218545Vi1482,10446,34.99,2.7992,0.8748,38.664,,3CA9F718-DEF3-4143-8490-059CEFA939B5,2008-01-10
4573,3,2006-11-24,2006-12-06,2006-12-01,5,1,SO4573,,10-4030-026579,26579,,4,15105,15105,1,15662,1233352Vi80909,,2049.0982,163.9279,51.2275,2264.2536,,0F54E203-6D91-4641-92E1-43C6F22231FF,2006-12-01
120,3,2005-07-20,2005-08-01,2005-07-27,5,1,SO120,,10-4030-011018,11018,,9,16433,16433,1,9930,735103Vi51096,249,3399.99,271.9992,84.9998,3756.989,,2226D4B2-38A6-4F18-9925-77F36F8902E2,2005-07-27
27063,3,2008-05-16,2008-05-28,2008-05-23,5,1,SO27063,,10-4030-017413,17413,,1,12195,12195,1,4686,637042Vi24566,,2365.94,189.2752,59.1485,2614.3637,,85ACBD89-0831-451C-9E5A-668F2E69FFD3,2008-05-23
15211,3,2007-11-30,2007-12-12,2007-12-07,5,1,SO15211,,10-4030-028447,28447,,7,13522,13522,1,18431,1026704Vi95751,,69.99,5.5992,1.7498,77.339,,24B37FB1-F031-4EDF-9608-45E7E58F92A7,2007-12-07
8842,3,2007-08-13,2007-08-25,2007-08-20,5,1,SO8842,,10-4030-015469,15469,,4,12867,12867,1,1899,425538Vi9850,,39.98,3.1984,0.9995,44.1779,,FD7E77B2-A002-4A7B-8A61-A0E271E64887,2007-08-20
25402,3,2008-04-26,2008-05-08,2008-05-03,5,1,SO25402,,10-4030-016779,16779,,4,29803,29803,1,,,,2297.28,183.7824,57.432,2538.4944,,FE1BDD68-5734-4A1E-8C73-0927917FF3A8,2008-05-03
13435,3,2007-11-01,2007-11-13,2007-11-08,5,0,SO13435,PO18705165751,10-4020-000479,29895,289,6,524,524,5,3815,107363Vi20078,9755,38991.894,3725.234,1164.1356,43881.2636,,C4CB99B8-C892-48E5-8D9B-A892992C055D,2007-11-08
3920,3,2006-09-18,2006-09-30,2006-09-25,5,1,SO3920,,10-4030-012687,12687,,9,19868,19868,1,1176,235083Vi5980,5254,2071.4196,165.7136,51.7855,2288.9187,,703D5562-10D3-492E-A216-E85D9C68F3DF,2006-09-25
29732,3,2008-06-20,2008-07-02,2008-06-27,5,1,SO29732,,10-4030-027863,27863,,9,19039,19039,1,17561,239085Vi91192,12305,565.47,45.2376,14.1368,624.8444,,D8777726-3444-4395-BDE3-55EAF55EAAE5,2008-06-27
16546,3,2007-12-17,2007-12-29,2007-12-24,5,1,SO16546,,10-4030-025160,25160,,1,18491,18491,1,17072,622883Vi88673,,46.83,3.7464,1.1708,51.7472,,525022E7-5524-49A8-A5FC-E100EF1C2A57,2007-12-24
12334,3,2007-10-12,2007-10-24,2007-10-19,5,1,SO12334,,10-4030-018358,18358,,4,22443,22443,1,2252,725098Vi11798,,39.98,3.1984,0.9995,44.1779,,CF8567CD-5C54-4192-86E2-775176D93C56,2007-10-19
22469,3,2008-03-13,2008-03-25,2008-03-20,5,1,SO22469,,10-4030-012920,12920,,1,16585,16585,1,13327,529412Vi69115,,56.98,4.5584,1.4245,62.9629,,172CA30A-DE1C-468F-982F-52D72BEB8206,2008-03-20
26005,3,2008-05-02,2008-05-14,2008-05-09,5,1,SO26005,,10-4030-027971,27971,,9,13741,13741,1,18403,1018051Vi95614,11766,58.98,4.7184,1.4745,65.1729,,69129551-B959-4DF4-B3B4-16014D801C81,2008-05-09
18502,3,2008-01-16,2008-01-28,2008-01-23,5,1,SO18502,,10-4030-014307,14307,,9,20857,20857,1,6790,1217251Vi35372,10589,32.27,2.5816,0.8068,35.6584,,43391EFC-3F47-4BB1-A76D-7C77BA49105B,2008-01-23
4200,3,2006-10-19,2006-10-31,2006-10-26,5,1,SO4200,,10-4030-019302,19302,,10,18429,18429,1,7904,131284Vi40925,5600,1000.4375,80.035,25.0109,1105.4834,,B32B3004-B350-4451-90AD-62AB91181F6A,2006-10-26
29426,3,2008-06-16,2008-06-28,2008-06-23,5,1,SO29426,,10-4030-022013,22013,,1,22895,22895,1,7031,640651Vi36533,,565.47,45.2376,14.1368,624.8444,,24352F83-D73C-4E0E-BE23-275125895F06,2008-06-23
17854,3,2008-01-05,2008-01-17,2008-01-12,5,1,SO17854,,10-4030-028570,28570,,10,18668,18668,1,13758,527724Vi71339,,67.49,5.3992,1.6873,74.5765,,357C9D4F-6008-49DD-8584-5E62713CD56F,2008-01-12
10214,3,2007-09-05,2007-09-17,2007-09-12,5,1,SO10214,,10-4030-025741,25741,,10,19430,19430,1,457,1142551Vi2369,9131,567.76,45.4208,14.194,627.3748,,1064C39E-4428-48B5-B454-F9D422DAEC51,2007-09-12
24292,3,2008-04-09,2008-04-21,2008-04-16,5,1,SO24292,,10-4030-026692,26692,,6,20282,20282,1,10154,741090Vi52349,11515,567.76,45.4208,14.194,627.3748,,8EC9443B-21A9-41CE-86EB-B1DE7710B52E,2008-04-16
19077,3,2008-01-25,2008-02-06,2008-02-01,5,1,SO19077,,10-4030-014453,14453,,1,25633,25633,1,14576,1236875Vi75581,,2400.95,192.076,60.0238,2653.0498,,9835B77C-B09D-4CC5-9469-B38AF2A30FA0,2008-02-01
21668,3,2008-03-01,2008-03-13,2008-03-08,5,1,SO21668,,10-4030-022452,22452,,10,13512,13512,1,780,916383Vi3962,11089,1735.98,138.8784,43.3995,1918.2579,,06C04E76-F1AD-4E43-BC77-C6CD92D03FD9,2008-03-08
3374,3,2006-08-01,2006-08-13,2006-08-08,5,0,SO3374,PO4553172367,10-4020-000313,30022,276,4,1041,1041,5,18386,78093Vi95532,,5061.8179,530.6188,165.8184,5758.2551,,91F3C8A6-69C2-44B6-BA06-1DB062557E69,2006-08-08
16835,3,2007-12-21,2008-01-02,2007-12-28,5,1,SO16835,,10-4030-014606,14606,,6,12026,12026,1,11772,1137034Vi60862,10305,2331.95,186.556,58.2988,2576.8048,,E15F24F9-1F56-4C10-B965-A7519991E327,2007-12-28
3200,3,2006-07-22,2006-08-03,2006-07-29,5,1,SO3200,,10-4030-013067,13067,,1,20845,20845,1,4100,333120Vi21519,,2443.35,195.468,61.0838,2699.9018,,F865D6F6-FF0A-4A30-AE43-586F12F49008,2006-07-29
10507,3,2007-09-11,2007-09-23,2007-09-18,5,1,SO10507,,10-4030-019462,19462,,7,17205,17205,1,15495,727885Vi80041,,29.48,2.3584,0.737,32.5754,,99FDAFEC-A85A-4B8D-B444-3F35515311F2,2007-09-18
9779,3,2007-08-31,2007-09-12,2007-09-07,5,1,SO9779,,10-4030-013877,13877,,4,14303,14303,1,1140,1236491Vi5767,,848.47,67.8776,21.2118,937.5594,,880D1B52-DEBB-4D80-A55B-0D4BFA2EF6FC,2007-09-07
2920,3,2006-06-27,2006-07-09,2006-07-04,5,1,SO2920,,10-4030-012178,12178,,1,15571,15571,1,18830,232320Vi97834,,3578.27,286.2616,89.4568,3953.9884,,F35CDA4B-DAA5-4D35-857D-47C617BBA12E,2006-07-04
21305,3,2008-02-27,2008-03-10,2008-03-05,5,1,SO21305,,10-4030-017220,17220,,8,14702,14702,1,16977,220303Vi88075,,2340.23,187.2184,58.5058,2585.9542,,4016C203-C933-41D2-96E7-32D647AFF8AA,2008-03-05
11943,3,2007-10-05,2007-10-17,2007-10-12,5,1,SO11943,,10-4030-014771,14771,,10,24316,24316,1,12558,1137932Vi64971,9461,756.33,60.5064,18.9083,835.7447,,ECE6CE7C-5E56-4089-B439-11604F691068,2007-10-12
4925,3,2006-12-17,2006-12-29,2006-12-24,5,1,SO4925,,10-4030-023106,23106,,9,29011,29011,1,11086,433838Vi57188,6244,2181.5625,174.525,54.5391,2410.6266,,667010DF-3FC1-489A-8809-A649B770ABBB,2006-12-24
2765,3,2006-06-06,2006-06-18,2006-06-13,5,1,SO2765,,10-4030-012362,12362,,4,14756,14756,1,12487,1132340Vi64573,,3578.27,286.2616,89.4568,3953.9884,,91A2330A-55FA-4416-B10F-47B2F3A19411,2006-06-13
24961,3,2008-04-19,2008-05-01,2008-04-26,5,1,SO24961,,10-4030-016831,16831,,10,15785,15785,1,7292,343055Vi37835,11628,2433.04,194.6432,60.826,2688.5092,,60235B8B-4F60-43B6-A865-470177CB6D5C,2008-04-26
16508,3,2007-12-16,2007-12-28,2007-12-23,5,1,SO16508,,10-4030-025051,25051,,9,14080,14080,1,9151,538570Vi47245,10248,1174.48,93.9584,29.362,1297.8004,,49546B09-03AB-4A5C-A76E-28C8C78DEFE8,2007-12-23
1891,3,2006-03-01,2006-03-13,2006-03-08,5,0,SO1891,PO783111978,10-4020-000091,29921,280,1,842,842,5,5220,56576Vi27302,,50762.7624,4872.2725,1522.5851,57157.62,,62F6E6A6-5FE3-478B-95A5-27829735CAAB,2006-03-08
15570,3,2007-12-03,2007-12-15,2007-12-10,5,1,SO15570,,10-4030-012969,12969,,6,13588,13588,1,3032,822906Vi15935,10107,37.27,2.9816,0.9318,41.1834,,F3D22B06-001F-4AFD-88C0-DBFE6EA3791D,2007-12-10
2465,3,2006-05-02,2006-05-14,2006-05-09,5,1,SO2465,,10-4030-012152,12152,,4,23638,23638,1,14103,732420Vi73147,,3578.27,286.2616,89.4568,3953.9884,,6299EFAE-A312-4D61-98B8-C428ABA1546F,2006-05-09
2521,3,2006-05-11,2006-05-23,2006-05-18,5,1,SO2521,,10-4030-011983,11983,,4,15254,15254,1,6268,632372Vi32574,,3578.27,286.2616,89.4568,3953.9884,,FB4D9FA3-B712-4586-8839-CADB9E0A6B6A,2006-05-18
8681,3,2007-08-10,2007-08-22,2007-08-17,5,1,SO8681,,10-4030-023784,23784,,1,13005,13005,1,9205,922556Vi47492,,34.98,2.7984,0.8745,38.6529,,2BD8C824-A1EE-418C-A036-5E444CBDC91C,2007-08-17
26364,3,2008-05-07,2008-05-19,2008-05-14,5,1,SO26364,,10-4030-018717,18717,,9,28702,28702,1,17891,517521Vi92789,11821,84.92,6.7936,2.123,93.8366,,D1BD1C9A-7AC7-443C-955F-44BB066B1FE5,2008-05-14
1989,3,2006-03-11,2006-03-23,2006-03-18,5,1,SO1989,,10-4030-025997,25997,,4,19614,19614,1,13883,533316Vi71970,,3399.99,271.9992,84.9998,3756.989,,B5F1E617-2AA4-4657-B464-3F5CF41A209F,2006-03-18
22779,3,2008-03-19,2008-03-31,2008-03-26,5,1,SO22779,,10-4030-027357,27357,,9,28332,28332,1,15420,918114Vi79648,11282,69.99,5.5992,1.7498,77.339,,88B542D8-87CC-463D-AF00-146B961D0C6C,2008-03-26
13450,3,2007-11-01,2007-11-13,2007-11-08,5,0,SO13450,PO16211160206,10-4020-000099,29945,279,5,919,919,5,6777,57415Vi35295,,338.994,32.5434,10.1698,381.7072,,AB2CF7D4-52D9-4B05-B9B9-07CD620457F2,2007-11-08
18253,3,2008-01-11,2008-01-23,2008-01-18,5,1,SO18253,,10-4030-013618,13618,,9,19339,19339,1,9161,739618Vi47300,10534,2294.99,183.5992,57.3748,2535.964,,72000A97-BA10-4B84-B9A1-B52A5DCAC9E2,2008-01-18
7322,3,2007-06-21,2007-07-03,2007-06-28,5,1,SO7322,,10-4030-027540,27540,,4,16794,16794,1,2548,330261Vi13285,,2071.4196,165.7136,51.7855,2288.9187,,220EFD8A-3B67-4E02-AB4F-9F78FC9594B7,2007-06-28
25574,3,2008-04-28,2008-05-10,2008-05-05,5,1,SO25574,,10-4030-023807,23807,,4,22323,22323,1,15768,540768Vi81506,,607.96,48.6368,15.199,671.7958,,2B0748F0-DC30-4E26-8DE0-AD941A50D33B,2008-05-05
26452,3,2008-05-08,2008-05-20,2008-05-15,5,1,SO26452,,10-4030-023194,23194,,4,18252,18252,1,10885,422813Vi56155,,69.97,5.5976,1.7493,77.3169,,68D87DFE-9FCF-419B-A746-0F66D6F87D4A,2008-05-15
29090,3,2008-06-12,2008-06-24,2008-06-19,5,1,SO29090,,10-4030-025090,25090,,6,17234,17234,1,16796,824773Vi86998,12219,67.93,5.4344,1.6983,75.0627,,B1967D5F-0570-4C92-9634-2BD25257A6F4,2008-06-19
14404,3,2007-11-16,2007-11-28,2007-11-23,5,1,SO14404,,10-4030-027341,27341,,9,19635,19635,1,10247,238580Vi52893,9918,539.99,43.1992,13.4998,596.689,,FF306C2E-AC8C-4F98-BA0E-3D575994369F,2007-11-23
19951,3,2008-02-05,2008-02-17,2008-02-12,5,1,SO19951,,10-4030-021334,21334,,4,25456,25456,1,15804,341350Vi81690,,1155.48,92.4384,28.887,1276.8054,,407F18C7-725C-4E5A-B670-3825CF659638,2008-02-12
11050,3,2007-09-20,2007-10-02,2007-09-27,5,1,SO11050,,10-4030-025339,25339,,4,24296,24296,1,8465,840118Vi43795,,1223.84,97.9072,30.596,1352.3432,,5B5F73F9-47A5-4284-AF1F-78BEE86FCFB2,2007-09-27
18051,3,2008-01-08,2008-01-20,2008-01-15,5,1,SO18051,,10-4030-011397,11397,,7,25470,25470,1,17337,930168Vi90052,,38.47,3.0776,0.9618,42.5094,,EBEF8AC2-AD19-41E2-AF83-87976DC3FF80,2008-01-15
10011,3,2007-09-02,2007-09-14,2007-09-09,5,1,SO10011,,10-4030-016486,16486,,9,24576,24576,1,8811,1117594Vi45464,9093,76.97,6.1576,1.9243,85.0519,,3589C5B4-97E3-4BDD-860D-5F0569B8C7A6,2007-09-09
15594,3,2007-12-03,2007-12-15,2007-12-10,5,1,SO15594,,10-4030-024462,24462,,9,29154,29154,1,,,10105,1174.48,93.9584,29.362,1297.8004,,9C800290-7EE9-4D9E-B921-BFC69DB3272C,2007-12-10
4366,3,2006-11-01,2006-11-13,2006-11-08,5,0,SO4366,PO10788155512,10-4020-000468,29765,275,3,806,806,5,15076,56346Vi77985,,20.1865,1.6149,0.5047,22.3061,,D02516AE-0771-4A2D-A3E4-017BD01F4D1B,2006-11-08
31250,3,2008-07-24,2008-08-05,2008-07-31,5,1,SO31250,,10-4030-011013,11013,,1,22943,22943,1,17345,1128919Vi90113,,74.98,5.9984,1.8745,82.8529,,31D24E9E-76BD-45DB-A475-0988183EBFBF,2008-07-31
23867,3,2008-04-03,2008-04-15,2008-04-10,5,1,SO23867,,10-4030-029402,29402,,7,22722,22722,1,5072,726886Vi26545,11452,53.99,4.3192,1.3498,59.659,,5C9503F3-0803-46E0-AB1E-623795A94604,2008-04-10
6394,3,2007-04-16,2007-04-28,2007-04-23,5,1,SO6394,,10-4030-027206,27206,,4,13701,13701,1,12858,435714Vi66507,,2071.4196,165.7136,51.7855,2288.9187,,AB920241-4D22-4196-9A4E-F2F10EE3063F,2007-04-23
10245,3,2007-09-06,2007-09-18,2007-09-13,5,1,SO10245,,10-4030-017845,17845,,8,18725,18725,1,5673,726947Vi29707,,24.99,1.9992,0.6248,27.614,,54FC3286-1D13-4CF0-9666-C32DEA4B8C65,2007-09-13
3618,3,2006-08-24,2006-09-05,2006-08-31,5,1,SO3618,,10-4030-015289,15289,,4,17284,17284,1,1150,233675Vi5821,,782.99,62.6392,19.5748,865.204,,EC0BED60-D8C5-481C-ADB8-C16C27164BD0,2006-08-31
11847,3,2007-10-04,2007-10-16,2007-10-11,5,1,SO11847,,10-4030-012302,12302,,8,14829,14829,1,4814,316448Vi25263,,2374.98,189.9984,59.3745,2624.3529,,6734D9D2-93BF-4094-8163-75ACFC93D190,2007-10-11
21110,3,2008-02-23,2008-03-06,2008-03-01,5,1,SO21110,,10-4030-016758,16758,,6,15641,15641,1,1843,1237381Vi9571,11009,2319.99,185.5992,57.9998,2563.589,,E69B034C-A530-4244-BF5E-39C0E5409F92,2008-03-01
5109,3,2007-01-01,2007-01-13,2007-01-08,5,0,SO5109,PO13659113323,10-4020-000437,29605,281,4,1060,1060,5,16021,17915Vi82823,,26692.5733,2563.1975,800.9992,30056.77,,EBFD93E7-E5B6-4668-872E-D72B50FDF13B,2007-01-08
3459,3,2006-08-06,2006-08-18,2006-08-13,5,1,SO3459,,10-4030-012586,12586,,9,24973,24973,1,7977,635180Vi41329,4781,2071.4196,165.7136,51.7855,2288.9187,,596BC771-3258-43D9-8364-25A481519C16,2006-08-13
9361,3,2007-08-24,2007-09-05,2007-08-31,5,1,SO9361,,10-4030-011738,11738,,6,14945,14945,1,685,221034Vi3536,8996,49.97,3.9976,1.2493,55.2169,,42049A9B-E510-4A41-BCC0-E94D3C0D848E,2007-08-31
23398,3,2008-03-28,2008-04-09,2008-04-04,5,1,SO23398,,10-4030-011192,11192,,1,26685,26685,1,3121,229273Vi16390,,74.98,5.9984,1.8745,82.8529,,566CABDC-A4B5-4F7C-BFEF-2D6658EECBE2,2008-04-04
